,Province/State,Country/Region,Lat,Long,Cases Pct Changed,Date,Cases,Total Cases,Threshold Days,Cases MvAvg,Deaths,Total Deaths
1400,South Australia,Australia,-34.9285,138.6007,-1.0,4/23/20,0,438,20,1.0,0,4
1401,South Australia,Australia,-34.9285,138.6007,0.0,4/24/20,0,438,21,0.3333333333333333,0,4
1402,South Australia,Australia,-34.9285,138.6007,0.0,4/25/20,0,438,22,0.0,0,4
1403,South Australia,Australia,-34.9285,138.6007,0.0,4/26/20,0,438,23,0.0,0,4
1404,South Australia,Australia,-34.9285,138.6007,0.0,4/27/20,0,438,24,0.0,0,4
1405,South Australia,Australia,-34.9285,138.6007,0.0,4/28/20,0,438,25,0.0,0,4
1406,South Australia,Australia,-34.9285,138.6007,0.0,4/29/20,0,438,26,0.0,0,4
1407,South Australia,Australia,-34.9285,138.6007,0.0,4/30/20,0,438,27,0.0,0,4
1408,South Australia,Australia,-34.9285,138.6007,0.0,5/1/20,0,438,28,0.0,0,4
1409,South Australia,Australia,-34.9285,138.6007,0.0,5/2/20,0,438,29,0.0,0,4
1410,South Australia,Australia,-34.9285,138.6007,0.0,5/3/20,0,438,30,0.0,0,4
1411,South Australia,Australia,-34.9285,138.6007,0.0,5/4/20,0,438,31,0.0,0,4
1412,South Australia,Australia,-34.9285,138.6007,0.0,5/5/20,0,438,32,0.0,0,4
1413,South Australia,Australia,-34.9285,138.6007,0.0,5/6/20,0,438,33,0.0,0,4
1414,South Australia,Australia,-34.9285,138.6007,0.0,5/7/20,1,439,34,0.3333333333333333,0,4
1415,South Australia,Australia,-34.9285,138.6007,-1.0,5/8/20,0,439,35,0.3333333333333333,0,4
1416,South Australia,Australia,-34.9285,138.6007,0.0,5/9/20,0,439,36,0.3333333333333333,0,4
1417,Tasmania,Australia,-41.4545,145.9707,0.0,1/22/20,0,0,0,0.0,0,0
1418,Tasmania,Australia,-41.4545,145.9707,0.0,1/23/20,0,0,0,0.0,0,0
1419,Tasmania,Australia,-41.4545,145.9707,0.0,1/24/20,0,0,0,0.0,0,0
1420,Tasmania,Australia,-41.4545,145.9707,0.0,1/25/20,0,0,0,0.0,0,0
1421,Tasmania,Australia,-41.4545,145.9707,0.0,1/26/20,0,0,0,0.0,0,0
1422,Tasmania,Australia,-41.4545,145.9707,0.0,1/27/20,0,0,0,0.0,0,0
1423,Tasmania,Australia,-41.4545,145.9707,0.0,1/28/20,0,0,0,0.0,0,0
1424,Tasmania,Australia,-41.4545,145.9707,0.0,1/29/20,0,0,0,0.0,0,0
1425,Tasmania,Australia,-41.4545,145.9707,0.0,1/30/20,0,0,0,0.0,0,0
1426,Tasmania,Australia,-41.4545,145.9707,0.0,1/31/20,0,0,0,0.0,0,0
1427,Tasmania,Australia,-41.4545,145.9707,0.0,2/1/20,0,0,0,0.0,0,0
1428,Tasmania,Australia,-41.4545,145.9707,0.0,2/2/20,0,0,0,0.0,0,0
1429,Tasmania,Australia,-41.4545,145.9707,0.0,2/3/20,0,0,0,0.0,0,0
1430,Tasmania,Australia,-41.4545,145.9707,0.0,2/4/20,0,0,0,0.0,0,0
1431,Tasmania,Australia,-41.4545,145.9707,0.0,2/5/20,0,0,0,0.0,0,0
1432,Tasmania,Australia,-41.4545,145.9707,0.0,2/6/20,0,0,0,0.0,0,0
1433,Tasmania,Australia,-41.4545,145.9707,0.0,2/7/20,0,0,0,0.0,0,0
1434,Tasmania,Australia,-41.4545,145.9707,0.0,2/8/20,0,0,0,0.0,0,0
1435,Tasmania,Australia,-41.4545,145.9707,0.0,2/9/20,0,0,0,0.0,0,0
1436,Tasmania,Australia,-41.4545,145.9707,0.0,2/10/20,0,0,0,0.0,0,0
1437,Tasmania,Australia,-41.4545,145.9707,0.0,2/11/20,0,0,0,0.0,0,0
1438,Tasmania,Australia,-41.4545,145.9707,0.0,2/12/20,0,0,0,0.0,0,0
1439,Tasmania,Australia,-41.4545,145.9707,0.0,2/13/20,0,0,0,0.0,0,0
1440,Tasmania,Australia,-41.4545,145.9707,0.0,2/14/20,0,0,0,0.0,0,0
1441,Tasmania,Australia,-41.4545,145.9707,0.0,2/15/20,0,0,0,0.0,0,0
1442,Tasmania,Australia,-41.4545,145.9707,0.0,2/16/20,0,0,0,0.0,0,0
1443,Tasmania,Australia,-41.4545,145.9707,0.0,2/17/20,0,0,0,0.0,0,0
1444,Tasmania,Australia,-41.4545,145.9707,0.0,2/18/20,0,0,0,0.0,0,0
1445,Tasmania,Australia,-41.4545,145.9707,0.0,2/19/20,0,0,0,0.0,0,0
1446,Tasmania,Australia,-41.4545,145.9707,0.0,2/20/20,0,0,0,0.0,0,0
1447,Tasmania,Australia,-41.4545,145.9707,0.0,2/21/20,0,0,0,0.0,0,0
1448,Tasmania,Australia,-41.4545,145.9707,0.0,2/22/20,0,0,0,0.0,0,0
1449,Tasmania,Australia,-41.4545,145.9707,0.0,2/23/20,0,0,0,0.0,0,0
1450,Tasmania,Australia,-41.4545,145.9707,0.0,2/24/20,0,0,0,0.0,0,0
1451,Tasmania,Australia,-41.4545,145.9707,0.0,2/25/20,0,0,0,0.0,0,0
1452,Tasmania,Australia,-41.4545,145.9707,0.0,2/26/20,0,0,0,0.0,0,0
1453,Tasmania,Australia,-41.4545,145.9707,0.0,2/27/20,0,0,0,0.0,0,0
1454,Tasmania,Australia,-41.4545,145.9707,0.0,2/28/20,0,0,0,0.0,0,0
1455,Tasmania,Australia,-41.4545,145.9707,0.0,2/29/20,0,0,0,0.0,0,0
1456,Tasmania,Australia,-41.4545,145.9707,0.0,3/1/20,0,0,0,0.0,0,0
1457,Tasmania,Australia,-41.4545,145.9707,0.0,3/2/20,1,1,0,0.3333333333333333,0,0
1458,Tasmania,Australia,-41.4545,145.9707,0.0,3/3/20,0,1,0,0.3333333333333333,0,0
1459,Tasmania,Australia,-41.4545,145.9707,0.0,3/4/20,0,1,0,0.3333333333333333,0,0
1460,Tasmania,Australia,-41.4545,145.9707,0.0,3/5/20,0,1,0,0.0,0,0
1461,Tasmania,Australia,-41.4545,145.9707,0.0,3/6/20,0,1,0,0.0,0,0
1462,Tasmania,Australia,-41.4545,145.9707,0.0,3/7/20,0,1,0,0.0,0,0
1463,Tasmania,Australia,-41.4545,145.9707,0.0,3/8/20,1,2,0,0.3333333333333333,0,0
1464,Tasmania,Australia,-41.4545,145.9707,0.0,3/9/20,0,2,0,0.3333333333333333,0,0
1465,Tasmania,Australia,-41.4545,145.9707,0.0,3/10/20,0,2,0,0.3333333333333333,0,0
1466,Tasmania,Australia,-41.4545,145.9707,0.0,3/11/20,1,3,0,0.3333333333333333,0,0
1467,Tasmania,Australia,-41.4545,145.9707,0.0,3/12/20,0,3,0,0.3333333333333333,0,0
1468,Tasmania,Australia,-41.4545,145.9707,0.0,3/13/20,2,5,0,1.0,0,0
1469,Tasmania,Australia,-41.4545,145.9707,0.0,3/14/20,0,5,0,0.6666666666666666,0,0
1470,Tasmania,Australia,-41.4545,145.9707,0.0,3/15/20,1,6,0,1.0,0,0
1471,Tasmania,Australia,-41.4545,145.9707,0.0,3/16/20,1,7,0,0.6666666666666666,0,0
1472,Tasmania,Australia,-41.4545,145.9707,0.0,3/17/20,0,7,0,0.6666666666666666,0,0
1473,Tasmania,Australia,-41.4545,145.9707,0.0,3/18/20,3,10,0,1.3333333333333333,0,0
1474,Tasmania,Australia,-41.4545,145.9707,0.0,3/19/20,0,10,0,1.0,0,0
1475,Tasmania,Australia,-41.4545,145.9707,0.0,3/20/20,0,10,0,1.0,0,0
1476,Tasmania,Australia,-41.4545,145.9707,0.0,3/21/20,6,16,0,2.0,0,0
1477,Tasmania,Australia,-41.4545,145.9707,0.0,3/22/20,6,22,0,4.0,0,0
1478,Tasmania,Australia,-41.4545,145.9707,0.0,3/23/20,6,28,0,6.0,0,0
1479,Tasmania,Australia,-41.4545,145.9707,0.0,3/24/20,0,28,0,4.0,0,0
1480,Tasmania,Australia,-41.4545,145.9707,0.0,3/25/20,8,36,0,4.666666666666667,0,0
1481,Tasmania,Australia,-41.4545,145.9707,0.0,3/26/20,11,47,0,6.333333333333332,0,0
1482,Tasmania,Australia,-41.4545,145.9707,0.0,3/27/20,0,47,0,6.333333333333332,0,0
1483,Tasmania,Australia,-41.4545,145.9707,0.0,3/28/20,15,62,0,8.666666666666666,0,0
1484,Tasmania,Australia,-41.4545,145.9707,0.0,3/29/20,4,66,0,6.333333333333332,0,0
1485,Tasmania,Australia,-41.4545,145.9707,0.0,3/30/20,0,66,0,6.333333333333332,0,0
1486,Tasmania,Australia,-41.4545,145.9707,0.0,3/31/20,3,69,0,2.333333333333333,1,1
1487,Tasmania,Australia,-41.4545,145.9707,0.0,4/1/20,0,69,0,1.0,1,2
1488,Tasmania,Australia,-41.4545,145.9707,0.0,4/2/20,3,72,0,2.0,0,2
1489,Tasmania,Australia,-41.4545,145.9707,0.0,4/3/20,2,74,0,1.6666666666666667,0,2
1490,Tasmania,Australia,-41.4545,145.9707,0.0,4/4/20,6,80,0,3.6666666666666665,0,2
1491,Tasmania,Australia,-41.4545,145.9707,0.0,4/5/20,2,82,0,3.333333333333333,0,2
1492,Tasmania,Australia,-41.4545,145.9707,0.0,4/6/20,4,86,0,4.0,0,2
1493,Tasmania,Australia,-41.4545,145.9707,0.0,4/7/20,3,89,0,3.0,0,2
1494,Tasmania,Australia,-41.4545,145.9707,0.0,4/8/20,9,98,0,5.333333333333333,1,3
1495,Tasmania,Australia,-41.4545,145.9707,0.0,4/9/20,13,111,0,8.333333333333334,0,3
1496,Tasmania,Australia,-41.4545,145.9707,-0.15384615384615385,4/10/20,11,122,0,11.0,1,4
1497,Tasmania,Australia,-41.4545,145.9707,0.0,4/11/20,11,133,0,11.666666666666664,0,4
1498,Tasmania,Australia,-41.4545,145.9707,-1.0,4/12/20,0,133,0,7.333333333333332,1,5
1499,Tasmania,Australia,-41.4545,145.9707,0.0,4/13/20,11,144,0,7.333333333333332,0,5
1500,Tasmania,Australia,-41.4545,145.9707,0.9090909090909092,4/14/20,21,165,0,10.666666666666666,1,6
1501,Tasmania,Australia,-41.4545,145.9707,-1.0,4/15/20,0,165,0,10.666666666666666,0,6
1502,Tasmania,Australia,-41.4545,145.9707,0.0,4/16/20,4,169,0,8.333333333333334,0,6
1503,Tasmania,Australia,-41.4545,145.9707,1.75,4/17/20,11,180,0,5.0,1,7
1504,Tasmania,Australia,-41.4545,145.9707,-0.2727272727272727,4/18/20,8,188,0,7.666666666666668,0,7
1505,Tasmania,Australia,-41.4545,145.9707,-0.125,4/19/20,7,195,0,8.666666666666666,0,7
1506,Tasmania,Australia,-41.4545,145.9707,-0.2857142857142857,4/20/20,5,200,0,6.666666666666668,0,7
1507,Tasmania,Australia,-41.4545,145.9707,-0.8,4/21/20,1,201,0,4.333333333333333,0,7
1508,Tasmania,Australia,-41.4545,145.9707,3.0,4/22/20,4,205,0,3.333333333333333,0,7
1509,Tasmania,Australia,-41.4545,145.9707,-0.5,4/23/20,2,207,0,2.333333333333333,1,8
1510,Tasmania,Australia,-41.4545,145.9707,-1.0,4/24/20,0,207,0,2.0,1,9
1511,Tasmania,Australia,-41.4545,145.9707,0.0,4/25/20,0,207,0,0.6666666666666666,1,10
1512,Tasmania,Australia,-41.4545,145.9707,0.0,4/26/20,5,212,0,1.6666666666666667,1,11
1513,Tasmania,Australia,-41.4545,145.9707,-0.6,4/27/20,2,214,0,2.333333333333333,0,11
1514,Tasmania,Australia,-41.4545,145.9707,1.0,4/28/20,4,218,0,3.6666666666666665,0,11
1515,Tasmania,Australia,-41.4545,145.9707,-0.75,4/29/20,1,219,0,2.333333333333333,1,12
1516,Tasmania,Australia,-41.4545,145.9707,1.0,4/30/20,2,221,0,2.333333333333333,1,13
1517,Tasmania,Australia,-41.4545,145.9707,-1.0,5/1/20,0,221,0,1.0,0,13
1518,Tasmania,Australia,-41.4545,145.9707,0.0,5/2/20,0,221,0,0.6666666666666666,0,13
1519,Tasmania,Australia,-41.4545,145.9707,0.0,5/3/20,0,221,0,0.0,0,13
1520,Tasmania,Australia,-41.4545,145.9707,0.0,5/4/20,0,221,0,0.0,0,13
1521,Tasmania,Australia,-41.4545,145.9707,0.0,5/5/20,4,225,0,1.3333333333333333,0,13
1522,Tasmania,Australia,-41.4545,145.9707,-0.75,5/6/20,1,226,0,1.6666666666666667,0,13
1523,Tasmania,Australia,-41.4545,145.9707,0.0,5/7/20,1,227,0,2.0,0,13
1524,Tasmania,Australia,-41.4545,145.9707,-1.0,5/8/20,0,227,0,0.6666666666666666,0,13
1525,Tasmania,Australia,-41.4545,145.9707,0.0,5/9/20,0,227,0,0.3333333333333333,0,13
1526,Victoria,Australia,-37.8136,144.9631,0.0,1/22/20,0,0,0,0.0,0,0
1527,Victoria,Australia,-37.8136,144.9631,0.0,1/23/20,0,0,0,0.0,0,0
1528,Victoria,Australia,-37.8136,144.9631,0.0,1/24/20,0,0,0,0.0,0,0
1529,Victoria,Australia,-37.8136,144.9631,0.0,1/25/20,0,0,0,0.0,0,0
1530,Victoria,Australia,-37.8136,144.9631,0.0,1/26/20,1,1,0,0.3333333333333333,0,0
1531,Victoria,Australia,-37.8136,144.9631,0.0,1/27/20,0,1,0,0.3333333333333333,0,0
1532,Victoria,Australia,-37.8136,144.9631,0.0,1/28/20,0,1,0,0.3333333333333333,0,0
1533,Victoria,Australia,-37.8136,144.9631,0.0,1/29/20,0,1,0,0.0,0,0
1534,Victoria,Australia,-37.8136,144.9631,0.0,1/30/20,1,2,0,0.3333333333333333,0,0
1535,Victoria,Australia,-37.8136,144.9631,0.0,1/31/20,1,3,0,0.6666666666666666,0,0
1536,Victoria,Australia,-37.8136,144.9631,0.0,2/1/20,1,4,0,1.0,0,0
1537,Victoria,Australia,-37.8136,144.9631,0.0,2/2/20,0,4,0,0.6666666666666666,0,0
1538,Victoria,Australia,-37.8136,144.9631,0.0,2/3/20,0,4,0,0.3333333333333333,0,0
1539,Victoria,Australia,-37.8136,144.9631,0.0,2/4/20,0,4,0,0.0,0,0
1540,Victoria,Australia,-37.8136,144.9631,0.0,2/5/20,0,4,0,0.0,0,0
1541,Victoria,Australia,-37.8136,144.9631,0.0,2/6/20,0,4,0,0.0,0,0
1542,Victoria,Australia,-37.8136,144.9631,0.0,2/7/20,0,4,0,0.0,0,0
1543,Victoria,Australia,-37.8136,144.9631,0.0,2/8/20,0,4,0,0.0,0,0
1544,Victoria,Australia,-37.8136,144.9631,0.0,2/9/20,0,4,0,0.0,0,0
1545,Victoria,Australia,-37.8136,144.9631,0.0,2/10/20,0,4,0,0.0,0,0
1546,Victoria,Australia,-37.8136,144.9631,0.0,2/11/20,0,4,0,0.0,0,0
1547,Victoria,Australia,-37.8136,144.9631,0.0,2/12/20,0,4,0,0.0,0,0
1548,Victoria,Australia,-37.8136,144.9631,0.0,2/13/20,0,4,0,0.0,0,0
1549,Victoria,Australia,-37.8136,144.9631,0.0,2/14/20,0,4,0,0.0,0,0
1550,Victoria,Australia,-37.8136,144.9631,0.0,2/15/20,0,4,0,0.0,0,0
1551,Victoria,Australia,-37.8136,144.9631,0.0,2/16/20,0,4,0,0.0,0,0
1552,Victoria,Australia,-37.8136,144.9631,0.0,2/17/20,0,4,0,0.0,0,0
1553,Victoria,Australia,-37.8136,144.9631,0.0,2/18/20,0,4,0,0.0,0,0
1554,Victoria,Australia,-37.8136,144.9631,0.0,2/19/20,0,4,0,0.0,0,0
1555,Victoria,Australia,-37.8136,144.9631,0.0,2/20/20,0,4,0,0.0,0,0
1556,Victoria,Australia,-37.8136,144.9631,0.0,2/21/20,0,4,0,0.0,0,0
1557,Victoria,Australia,-37.8136,144.9631,0.0,2/22/20,0,4,0,0.0,0,0
1558,Victoria,Australia,-37.8136,144.9631,0.0,2/23/20,0,4,0,0.0,0,0
1559,Victoria,Australia,-37.8136,144.9631,0.0,2/24/20,0,4,0,0.0,0,0
1560,Victoria,Australia,-37.8136,144.9631,0.0,2/25/20,0,4,0,0.0,0,0
1561,Victoria,Australia,-37.8136,144.9631,0.0,2/26/20,0,4,0,0.0,0,0
1562,Victoria,Australia,-37.8136,144.9631,0.0,2/27/20,0,4,0,0.0,0,0
1563,Victoria,Australia,-37.8136,144.9631,0.0,2/28/20,0,4,0,0.0,0,0
1564,Victoria,Australia,-37.8136,144.9631,0.0,2/29/20,3,7,0,1.0,0,0
1565,Victoria,Australia,-37.8136,144.9631,0.0,3/1/20,0,7,0,1.0,0,0
1566,Victoria,Australia,-37.8136,144.9631,0.0,3/2/20,2,9,0,1.6666666666666667,0,0
1567,Victoria,Australia,-37.8136,144.9631,0.0,3/3/20,0,9,0,0.6666666666666666,0,0
1568,Victoria,Australia,-37.8136,144.9631,0.0,3/4/20,1,10,0,1.0,0,0
1569,Victoria,Australia,-37.8136,144.9631,0.0,3/5/20,0,10,0,0.3333333333333333,0,0
1570,Victoria,Australia,-37.8136,144.9631,0.0,3/6/20,0,10,0,0.3333333333333333,0,0
1571,Victoria,Australia,-37.8136,144.9631,0.0,3/7/20,1,11,0,0.3333333333333333,0,0
1572,Victoria,Australia,-37.8136,144.9631,0.0,3/8/20,0,11,0,0.3333333333333333,0,0
1573,Victoria,Australia,-37.8136,144.9631,0.0,3/9/20,4,15,0,1.6666666666666667,0,0
1574,Victoria,Australia,-37.8136,144.9631,0.0,3/10/20,3,18,0,2.333333333333333,0,0
1575,Victoria,Australia,-37.8136,144.9631,0.0,3/11/20,3,21,0,3.333333333333333,0,0
1576,Victoria,Australia,-37.8136,144.9631,0.0,3/12/20,0,21,0,2.0,0,0
1577,Victoria,Australia,-37.8136,144.9631,0.0,3/13/20,15,36,0,6.0,0,0
1578,Victoria,Australia,-37.8136,144.9631,0.0,3/14/20,13,49,0,9.333333333333334,0,0
1579,Victoria,Australia,-37.8136,144.9631,0.0,3/15/20,8,57,0,12.0,0,0
1580,Victoria,Australia,-37.8136,144.9631,0.0,3/16/20,14,71,0,11.666666666666664,0,0
1581,Victoria,Australia,-37.8136,144.9631,0.0,3/17/20,23,94,0,15.0,0,0
1582,Victoria,Australia,-37.8136,144.9631,0.0,3/18/20,27,121,0,21.33333333333333,0,0
1583,Victoria,Australia,-37.8136,144.9631,-1.0,3/19/20,0,121,0,16.666666666666668,0,0
1584,Victoria,Australia,-37.8136,144.9631,0.0,3/20/20,0,121,0,9.0,0,0
1585,Victoria,Australia,-37.8136,144.9631,0.0,3/21/20,108,229,0,36.0,0,0
1586,Victoria,Australia,-37.8136,144.9631,0.16666666666666666,3/22/20,126,355,0,78.0,0,0
1587,Victoria,Australia,-37.8136,144.9631,-1.0,3/23/20,0,355,0,78.0,0,0
1588,Victoria,Australia,-37.8136,144.9631,0.0,3/24/20,56,411,1,60.66666666666666,0,0
1589,Victoria,Australia,-37.8136,144.9631,-0.017857142857142856,3/25/20,55,466,2,37.0,0,0
1590,Victoria,Australia,-37.8136,144.9631,-0.01818181818181818,3/26/20,54,520,3,55.0,3,3
1591,Victoria,Australia,-37.8136,144.9631,0.0,3/27/20,54,574,4,54.33333333333334,0,3
1592,Victoria,Australia,-37.8136,144.9631,1.0555555555555556,3/28/20,111,685,5,73.0,0,3
1593,Victoria,Australia,-37.8136,144.9631,-0.2432432432432433,3/29/20,84,769,6,83.0,1,4
1594,Victoria,Australia,-37.8136,144.9631,-0.3809523809523809,3/30/20,52,821,7,82.33333333333333,0,4
1595,Victoria,Australia,-37.8136,144.9631,0.8461538461538461,3/31/20,96,917,8,77.33333333333333,0,4
1596,Victoria,Australia,-37.8136,144.9631,-0.46875,4/1/20,51,968,9,66.33333333333333,0,4
1597,Victoria,Australia,-37.8136,144.9631,0.3333333333333333,4/2/20,68,1036,10,71.66666666666667,1,5
1598,Victoria,Australia,-37.8136,144.9631,-0.2794117647058824,4/3/20,49,1085,11,56.0,2,7
1599,Victoria,Australia,-37.8136,144.9631,-0.3877551020408163,4/4/20,30,1115,12,49.0,1,8
1600,Victoria,Australia,-37.8136,144.9631,-0.3333333333333333,4/5/20,20,1135,13,33.0,0,8
1601,Victoria,Australia,-37.8136,144.9631,0.15,4/6/20,23,1158,14,24.33333333333333,2,10
1602,Victoria,Australia,-37.8136,144.9631,0.43478260869565216,4/7/20,33,1191,15,25.33333333333333,1,11
1603,Victoria,Australia,-37.8136,144.9631,-0.3636363636363637,4/8/20,21,1212,16,25.66666666666667,1,12
1604,Victoria,Australia,-37.8136,144.9631,-0.2380952380952381,4/9/20,16,1228,17,23.33333333333333,0,12
1605,Victoria,Australia,-37.8136,144.9631,-0.1875,4/10/20,13,1241,18,16.666666666666668,1,13
1606,Victoria,Australia,-37.8136,144.9631,0.8461538461538461,4/11/20,24,1265,19,17.666666666666668,1,14
1607,Victoria,Australia,-37.8136,144.9631,-0.875,4/12/20,3,1268,20,13.333333333333336,0,14
1608,Victoria,Australia,-37.8136,144.9631,3.333333333333333,4/13/20,13,1281,21,13.333333333333336,0,14
1609,Victoria,Australia,-37.8136,144.9631,-0.2307692307692308,4/14/20,10,1291,22,8.666666666666666,0,14
1610,Victoria,Australia,-37.8136,144.9631,-0.2,4/15/20,8,1299,23,10.333333333333334,0,14
1611,Victoria,Australia,-37.8136,144.9631,-1.0,4/16/20,0,1299,24,6.0,0,14
1612,Victoria,Australia,-37.8136,144.9631,0.0,4/17/20,3,1302,25,3.6666666666666665,0,14
1613,Victoria,Australia,-37.8136,144.9631,4.666666666666667,4/18/20,17,1319,26,6.666666666666668,0,14
1614,Victoria,Australia,-37.8136,144.9631,-0.4705882352941176,4/19/20,9,1328,27,9.666666666666666,0,14
1615,Victoria,Australia,-37.8136,144.9631,-0.8888888888888888,4/20/20,1,1329,28,9.0,0,14
1616,Victoria,Australia,-37.8136,144.9631,6.0,4/21/20,7,1336,29,5.666666666666668,0,14
1617,Victoria,Australia,-37.8136,144.9631,-1.0,4/22/20,0,1336,30,2.6666666666666665,0,14
1618,Victoria,Australia,-37.8136,144.9631,0.0,4/23/20,1,1337,31,2.6666666666666665,2,16
1619,Victoria,Australia,-37.8136,144.9631,5.0,4/24/20,6,1343,32,2.333333333333333,0,16
1620,Victoria,Australia,-37.8136,144.9631,-0.5,4/25/20,3,1346,33,3.333333333333333,0,16
1621,Victoria,Australia,-37.8136,144.9631,0.0,4/26/20,3,1349,34,4.0,1,17
1622,Victoria,Australia,-37.8136,144.9631,-1.0,4/27/20,0,1349,35,2.0,0,17
1623,Victoria,Australia,-37.8136,144.9631,0.0,4/28/20,5,1354,36,2.6666666666666665,1,18
1624,Victoria,Australia,-37.8136,144.9631,0.4,4/29/20,7,1361,37,4.0,0,18
1625,Victoria,Australia,-37.8136,144.9631,-0.5714285714285714,4/30/20,3,1364,38,5.0,0,18
1626,Victoria,Australia,-37.8136,144.9631,1.3333333333333333,5/1/20,7,1371,39,5.666666666666668,0,18
1627,Victoria,Australia,-37.8136,144.9631,0.8571428571428571,5/2/20,13,1384,40,7.666666666666668,0,18
1628,Victoria,Australia,-37.8136,144.9631,0.6923076923076923,5/3/20,22,1406,41,14.0,0,18
1629,Victoria,Australia,-37.8136,144.9631,-0.2272727272727273,5/4/20,17,1423,42,17.333333333333332,0,18
1630,Victoria,Australia,-37.8136,144.9631,0.0,5/5/20,17,1440,43,18.666666666666668,0,18
1631,Victoria,Australia,-37.8136,144.9631,-0.17647058823529413,5/6/20,14,1454,44,16.0,0,18
1632,Victoria,Australia,-37.8136,144.9631,-0.07142857142857142,5/7/20,13,1467,45,14.666666666666664,0,18
1633,Victoria,Australia,-37.8136,144.9631,-0.9230769230769232,5/8/20,1,1468,46,9.333333333333334,0,18
1634,Victoria,Australia,-37.8136,144.9631,18.0,5/9/20,19,1487,47,11.0,0,18
1635,Western Australia,Australia,-31.9505,115.8605,0.0,1/22/20,0,0,0,0.0,0,0
1636,Western Australia,Australia,-31.9505,115.8605,0.0,1/23/20,0,0,0,0.0,0,0
1637,Western Australia,Australia,-31.9505,115.8605,0.0,1/24/20,0,0,0,0.0,0,0
1638,Western Australia,Australia,-31.9505,115.8605,0.0,1/25/20,0,0,0,0.0,0,0
1639,Western Australia,Australia,-31.9505,115.8605,0.0,1/26/20,0,0,0,0.0,0,0
1640,Western Australia,Australia,-31.9505,115.8605,0.0,1/27/20,0,0,0,0.0,0,0
1641,Western Australia,Australia,-31.9505,115.8605,0.0,1/28/20,0,0,0,0.0,0,0
1642,Western Australia,Australia,-31.9505,115.8605,0.0,1/29/20,0,0,0,0.0,0,0
1643,Western Australia,Australia,-31.9505,115.8605,0.0,1/30/20,0,0,0,0.0,0,0
1644,Western Australia,Australia,-31.9505,115.8605,0.0,1/31/20,0,0,0,0.0,0,0
1645,Western Australia,Australia,-31.9505,115.8605,0.0,2/1/20,0,0,0,0.0,0,0
1646,Western Australia,Australia,-31.9505,115.8605,0.0,2/2/20,0,0,0,0.0,0,0
1647,Western Australia,Australia,-31.9505,115.8605,0.0,2/3/20,0,0,0,0.0,0,0
1648,Western Australia,Australia,-31.9505,115.8605,0.0,2/4/20,0,0,0,0.0,0,0
1649,Western Australia,Australia,-31.9505,115.8605,0.0,2/5/20,0,0,0,0.0,0,0
1650,Western Australia,Australia,-31.9505,115.8605,0.0,2/6/20,0,0,0,0.0,0,0
1651,Western Australia,Australia,-31.9505,115.8605,0.0,2/7/20,0,0,0,0.0,0,0
1652,Western Australia,Australia,-31.9505,115.8605,0.0,2/8/20,0,0,0,0.0,0,0
1653,Western Australia,Australia,-31.9505,115.8605,0.0,2/9/20,0,0,0,0.0,0,0
1654,Western Australia,Australia,-31.9505,115.8605,0.0,2/10/20,0,0,0,0.0,0,0
1655,Western Australia,Australia,-31.9505,115.8605,0.0,2/11/20,0,0,0,0.0,0,0
1656,Western Australia,Australia,-31.9505,115.8605,0.0,2/12/20,0,0,0,0.0,0,0
1657,Western Australia,Australia,-31.9505,115.8605,0.0,2/13/20,0,0,0,0.0,0,0
1658,Western Australia,Australia,-31.9505,115.8605,0.0,2/14/20,0,0,0,0.0,0,0
1659,Western Australia,Australia,-31.9505,115.8605,0.0,2/15/20,0,0,0,0.0,0,0
1660,Western Australia,Australia,-31.9505,115.8605,0.0,2/16/20,0,0,0,0.0,0,0
1661,Western Australia,Australia,-31.9505,115.8605,0.0,2/17/20,0,0,0,0.0,0,0
1662,Western Australia,Australia,-31.9505,115.8605,0.0,2/18/20,0,0,0,0.0,0,0
1663,Western Australia,Australia,-31.9505,115.8605,0.0,2/19/20,0,0,0,0.0,0,0
1664,Western Australia,Australia,-31.9505,115.8605,0.0,2/20/20,0,0,0,0.0,0,0
1665,Western Australia,Australia,-31.9505,115.8605,0.0,2/21/20,0,0,0,0.0,0,0
1666,Western Australia,Australia,-31.9505,115.8605,0.0,2/22/20,0,0,0,0.0,0,0
1667,Western Australia,Australia,-31.9505,115.8605,0.0,2/23/20,0,0,0,0.0,0,0
1668,Western Australia,Australia,-31.9505,115.8605,0.0,2/24/20,0,0,0,0.0,0,0
1669,Western Australia,Australia,-31.9505,115.8605,0.0,2/25/20,0,0,0,0.0,0,0
1670,Western Australia,Australia,-31.9505,115.8605,0.0,2/26/20,0,0,0,0.0,0,0
1671,Western Australia,Australia,-31.9505,115.8605,0.0,2/27/20,0,0,0,0.0,0,0
1672,Western Australia,Australia,-31.9505,115.8605,0.0,2/28/20,0,0,0,0.0,0,0
1673,Western Australia,Australia,-31.9505,115.8605,0.0,2/29/20,2,2,0,0.6666666666666666,0,0
1674,Western Australia,Australia,-31.9505,115.8605,0.0,3/1/20,0,2,0,0.6666666666666666,1,1
1675,Western Australia,Australia,-31.9505,115.8605,0.0,3/2/20,0,2,0,0.6666666666666666,0,1
1676,Western Australia,Australia,-31.9505,115.8605,0.0,3/3/20,0,2,0,0.0,0,1
1677,Western Australia,Australia,-31.9505,115.8605,0.0,3/4/20,0,2,0,0.0,0,1
